,,,,
68.5,-0.132,1.817,,
69.5,-0.125,1.834,,
70.5,-0.117,1.772,,
71.5,-0.103,1.888,,
72.5,-0.138,1.832,,
73.5,-0.1,2.038,,
74.5,-0.107,1.875,,
75.5,-0.129,1.791,,
76.5,-0.115,1.881,,
77.5,-0.134,1.661,,
78.5,-0.129,1.889,,
79.5,-0.117,2.042,,
80.5,-0.124,1.87,,
81.5,-0.102,1.802,,
82.5,-0.121,1.872,,
83.5,-0.085,1.834,,
84.5,-0.12,1.851,,
85.5,-0.108,1.973,,
86.5,-0.111,1.953,,
87.5,-0.115,1.813,,
88.5,-0.118,1.951,,
89.5,-0.127,1.935,,
90.5,-0.11,1.853,,
91.5,-0.122,1.767,,
92.5,-0.118,1.87,,
93.5,-0.131,1.911,,
94.5,-0.123,1.903,,
95.5,-0.103,1.813,,
96.5,-0.105,1.869,,
97.5,-0.12,1.883,,
98.5,-0.119,1.737,,
99.5,-0.139,1.746,,
100.5,-0.129,1.889,,
101.5,-0.12,1.845,,
102.5,-0.15,1.631,,
103.5,-0.146,1.813,,
104.5,-0.111,1.781,,
105.5,-0.139,1.8,,
106.5,-0.145,1.605,,
107.5,-0.083,1.876,,
108.5,-0.128,1.586,,
109.5,-0.11,1.715,,
110.5,-0.115,1.667,,
111.5,-0.136,1.642,,
112.5,-0.117,1.681,,
113.5,-0.164,1.613,,
114.5,-0.124,1.576,,
115.5,-0.137,1.719,,
116.5,-0.126,1.677,,
117.5,-0.149,1.648,,
118.5,-0.131,1.656,,
119.5,-0.148,1.649,,
120.5,-0.12,1.671,,
121.5,-0.129,1.647,,
122.5,-0.134,1.649,,
123.5,-0.128,1.688,,
124.5,-0.141,1.489,,
125.5,-0.128,1.595,,
126.5,-0.122,1.507,,
127.5,-0.123,1.59,,
128.5,-0.155,1.739,,
129.5,-0.107,1.839,,
130.5,-0.085,1.627,,
131.5,-0.146,1.563,,
132.5,-0.131,1.649,,
133.5,-0.135,1.613,,
134.5,-0.099,1.51,,
135.5,-0.114,1.634,,
136.5,-0.132,1.634,,
137.5,-0.121,1.55,,
138.5,-0.11,1.578,,
139.5,-0.154,1.47,,
140.5,-0.141,1.572,,
141.5,-0.132,1.631,,
142.5,-0.138,1.457,,
143.5,-0.107,1.642,,
144.5,-0.097,1.62,,
145.5,-0.107,1.663,,
146.5,-0.135,1.632,,
147.5,-0.095,1.539,,
