,,,,
369.5,0.005,0.697,,
370.5,-0.002,0.84,,
371.5,-0.002,0.672,,
372.5,0.001,0.671,,
373.5,-0.024,0.696,,
374.5,0.002,0.728,,
375.5,-0.001,0.744,,
376.5,0.003,0.803,,
377.5,0.007,0.755,,
378.5,0,0.679,,
379.5,-0.015,0.736,,
380.5,-0.021,0.699,,
381.5,-0.004,0.785,,
382.5,-0.013,0.882,,
383.5,0.006,0.663,,
384.5,0.008,0.876,,
385.5,-0.016,0.681,,
386.5,0.002,0.867,,
387.5,-0.004,0.731,,
388.5,-0.016,0.707,,
389.5,-0.007,0.747,,
390.5,-0.003,0.668,,
391.5,0.003,0.684,,
392.5,0.008,0.656,,
393.5,0.001,0.736,,
394.5,0.006,0.766,,
395.5,0.003,0.713,,
396.5,-0.006,0.629,,
397.5,-0.019,0.661,,
398.5,-0.013,0.699,,
399.5,-0.011,0.688,,
400.5,-0.004,0.673,,
401.5,0.023,0.881,,
402.5,-0.004,0.667,,
403.5,0.01,0.757,,
404.5,-0.011,0.695,,
405.5,-0.02,0.659,,
406.5,-0.005,0.632,,
407.5,0.013,0.722,,
408.5,0.012,0.968,,
409.5,-0.022,0.698,,
410.5,-0.008,0.729,,
411.5,-0.012,0.673,,
412.5,0,0.77,,
413.5,-0.026,0.609,,
414.5,0.018,0.753,,
415.5,0.003,0.642,,
416.5,-0.013,0.646,,
417.5,-0.007,0.817,,
418.5,0.002,0.73,,
419.5,0.008,0.756,,
420.5,-0.003,0.683,,
421.5,-0.011,0.707,,
422.5,-0.028,0.732,,
423.5,0.028,0.668,,
424.5,-0.008,0.61,,
425.5,0.013,0.696,,
426.5,-0.002,0.726,,
427.5,-0.002,0.619,,
428.5,0.029,0.735,,
429.5,-0.01,0.655,,
430.5,-0.004,0.609,,
431.5,0.023,0.818,,
432.5,0.004,0.742,,
433.5,-0.004,0.727,,
434.5,-0.016,0.61,,
435.5,-0.023,0.686,,
436.5,-0.016,0.655,,
437.5,-0.001,0.613,,
438.5,-0.012,0.629,,
439.5,-0.007,0.655,,
440.5,0.01,0.664,,
441.5,0.011,0.651,,
442.5,0.003,0.674,,
443.5,-0.022,0.623,,
444.5,-0.019,0.666,,
445.5,-0.001,0.645,,
446.5,-0.023,0.638,,
447.5,-0.004,0.638,,
448.5,0.01,0.665,,
449.5,-0.009,0.662,,
450.5,-0.024,0.599,,
451.5,0.008,0.656,,
452.5,-0.001,0.642,,
453.5,-0.009,0.657,,
454.5,-0.004,0.657,,
455.5,0.004,0.665,,
456.5,0.001,0.697,,
457.5,0,0.623,,
458.5,0.001,0.644,,
459.5,0.008,0.607,,
460.5,0.013,0.659,,
461.5,-0.031,0.626,,
462.5,0,0.698,,
463.5,-0.017,0.636,,
464.5,-0.016,0.632,,
465.5,0.009,0.681,,
466.5,-0.008,0.605,,
467.5,-0.001,0.648,,
468.5,-0.009,0.623,,
469.5,-0.012,0.738,,
470.5,-0.008,0.611,,
471.5,-0.015,0.664,,
472.5,-0.017,0.692,,
473.5,-0.001,0.717,,
474.5,0.003,0.714,,
475.5,-0.01,0.673,,
476.5,-0.01,0.59,,
477.5,-0.007,0.636,,
478.5,-0.027,0.607,,
479.5,-0.005,0.566,,
480.5,-0.016,0.633,,
481.5,-0.005,0.573,,
482.5,-0.02,0.588,,
483.5,-0.007,0.655,,
484.5,-0.032,0.612,,
485.5,0,0.612,,
486.5,0.006,0.743,,
487.5,0.001,0.64,,
488.5,0.004,0.952,,
489.5,-0.018,0.604,,
490.5,-0.011,0.615,,
491.5,-0.006,0.992,,
492.5,-0.005,0.655,,
493.5,-0.007,0.637,,
494.5,-0.004,0.882,,
495.5,-0.002,0.904,,
496.5,0.006,0.721,,
497.5,-0.024,0.634,,
498.5,-0.003,0.585,,
499.5,-0.027,0.609,,
